delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,0.17578692734241486,-0.07728847861289978,0.09830915182828903,-0.43967136681529095,1.6937435865402222,1.9433196783065796,0.02323083207011223,0.5643782289864481,1905
-4.0,-0.7351320385932922,-0.0785975232720375,0.08642061799764633,0.10691619892181187,1.6936155557632446,1.934475064277649,0.03137756884098053,0.5616548999812883,1905
-3.0,-1.3432585000991821,-0.06693997979164124,0.06978147476911545,0.049834026575449615,1.6366748809814453,1.879849910736084,0.032455138862133026,0.5237772183671544,1905
-2.0,-1.399593472480774,-0.04731811210513115,0.04834704101085663,0.03380846869860002,1.4096397161483765,1.5679755210876465,0.028811652213335037,0.4478137831827268,1905
-1.0,-0.8810704350471497,-0.02483852207660675,0.025306839495897293,0.0281913012723864,0.8577728867530823,0.9042274951934814,0.02634487673640251,0.2301653808796261,1905
-0.5,-0.4652183949947357,-0.012460374273359776,0.012904022820293903,0.026783924297535084,0.45284169912338257,0.46896058320999146,0.025529079139232635,0.12035134675397721,1905
0.5,0.4656781256198883,0.012764687649905682,0.012991631403565407,0.02741096681943981,0.454154372215271,0.4688422679901123,0.026378443464636803,0.17379123165266738,1905
1.0,0.8828610777854919,0.02531435154378414,0.025674564763903618,0.02867308592568258,0.864250659942627,0.9044938087463379,0.027250323444604874,0.3037591589822482,1905
2.0,1.4060230255126953,0.04985065758228302,0.05025143921375275,0.03545507909737493,1.4243611097335815,1.5684890747070312,0.03074483387172222,0.4631071268651763,1905
3.0,1.3552757501602173,0.07102522999048233,0.07254531234502792,0.05240647888969157,1.6252342462539673,1.8811886310577393,0.03451920300722122,0.5652861767092974,1905
4.0,0.7513977289199829,0.08691274374723434,0.09167387336492538,0.1156680948080025,1.6656454801559448,1.9341166019439697,0.033600687980651855,0.582019568856486,1905
5.0,-0.15835130214691162,0.09389963746070862,0.10428687930107117,-0.5929830458457015,1.7035914659500122,1.945528507232666,0.021858379244804382,0.5892244364657804,1905
