model,intervention,true_change_abs_mean,pred_change_abs_mean,ire_mae,ire_rmse,response_slope,response_corr,sign_accuracy_on_nonzero_true,true_change_rms,pred_change_rms,causal_gain_scaled,num_windows,num_nonzero_true,num_batches,num_test_windows
iTransformer,cause_last_shift_plus_delta,5.000384329247662,0.03236145109642209,4.99386592674756,4.99404813460291,0.0013035916490480304,nan,0.5538057742782152,5.0003843112742015,0.043162141195547364,1.0000768880220405,1905,1905,30,1905
iTransformer,cause_shift_plus_delta,5.000384329247662,2.0514430571103034e-06,5.000384489444923,5.0003845483479195,-4.4715488201063636e-08,nan,0.33700787401574805,5.0003843112742015,7.020788234757355e-06,1.0000768880220405,1905,1905,30,1905
iTransformer,cause_zero,0.8542916966235544,0.02978177946696444,0.8574815985411797,1.0004969706118987,-0.002299112267792225,-0.056998166622877176,0.49763779527559054,0.997401709167502,0.040120716716200724,1.0000768880220405,1905,1905,30,1905
iTransformer,cause_flip,1.7085833932471088,0.029249300794025733,1.7063957274429442,1.9915071603797851,0.0018406056333333254,0.09501256870133565,0.558005249343832,1.994803418335004,0.03883929848668181,1.0000768880220405,1905,1905,30,1905
iTransformer,cause_flip_x5,5.125750091632833,0.029249215313768763,5.123481225842253,5.980863722838493,0.0006135232397355139,0.09501105259673438,0.558005249343832,5.984410238943553,0.03883912924960092,1.0000768880220405,1905,1905,30,1905
iTransformer,distractors_last_shift_plus_delta,0.0,0.2004526471215596,0.2004526471215596,0.21116966538282508,nan,nan,nan,0.0,0.21116966538282508,1.0000768880220405,1905,0,30,1905
iTransformer,distractors_shift_plus_delta,0.0,5.5072384243562155e-06,5.5072384243562155e-06,1.252249712216739e-05,nan,nan,nan,0.0,1.252249712216739e-05,1.0000768880220405,1905,0,30,1905
iTransformer,noncause_1to7_shift_plus_delta,0.0,3.3014480836122366e-06,3.3014480836122366e-06,9.329200840789297e-06,nan,nan,nan,0.0,9.329200840789297e-06,1.0000768880220405,1905,0,30,1905
iTransformer,target_zero,0.0,0.86989793752435,0.86989793752435,1.0181777268873755,nan,nan,nan,0.0,1.0181777268873755,1.0000768880220405,1905,0,30,1905
iTransformer,target_shift_plus_delta,0.0,5.000000136167672,5.000000136167672,5.000000153789368,nan,nan,nan,0.0,5.000000153789368,1.0000768880220405,1905,0,30,1905
iTransformer_FT_PREDONLY,cause_last_shift_plus_delta,5.000384329247662,0.06159892482707507,4.986577832479802,4.987121734468718,0.0027610829565674067,nan,0.5553805774278215,5.0003843112742015,0.07493113817388816,1.0000768880220405,1905,1905,30,1905
iTransformer_FT_PREDONLY,cause_shift_plus_delta,5.000384329247662,2.4126368401244556e-06,5.0003842571588955,5.000384304866804,-1.4020090643995786e-09,nan,0.3506561679790026,5.0003843112742015,7.617467371135005e-06,1.0000768880220405,1905,1905,30,1905
iTransformer_FT_PREDONLY,cause_zero,0.8542916966235544,0.05792241847421241,0.8620457887023766,1.0078697943497348,-0.008040332235395908,-0.11351623768454008,0.5128608923884515,0.997401709167502,0.07066924781980095,1.0000768880220405,1905,1905,30,1905
iTransformer_FT_PREDONLY,cause_flip,1.7085833932471088,0.05638314444874841,1.7090700004357366,1.9964670179792163,-0.0002494810614734888,-0.006981669939852919,0.5459317585301837,1.994803418335004,0.06822285055528744,1.0000768880220405,1905,1905,30,1905
iTransformer_FT_PREDONLY,cause_flip_x5,5.125750091632833,0.05638332029027263,5.126020080085815,5.985296787196395,-8.316304592881352e-05,-0.00698191082846751,0.5459317585301837,5.984410238943553,0.06822292422147062,1.0000768880220405,1905,1905,30,1905
iTransformer_FT_PREDONLY,distractors_last_shift_plus_delta,0.0,0.2621342055753773,0.2621342055753773,0.2785801658288178,nan,nan,nan,0.0,0.2785801658288178,1.0000768880220405,1905,0,30,1905
iTransformer_FT_PREDONLY,distractors_shift_plus_delta,0.0,7.402056001928535e-06,7.402056001928535e-06,1.6662348102536157e-05,nan,nan,nan,0.0,1.6662348102536157e-05,1.0000768880220405,1905,0,30,1905
iTransformer_FT_PREDONLY,noncause_1to7_shift_plus_delta,0.0,4.040608255881963e-06,4.040608255881963e-06,1.1487579067340921e-05,nan,nan,nan,0.0,1.1487579067340921e-05,1.0000768880220405,1905,0,30,1905
iTransformer_FT_PREDONLY,target_zero,0.0,0.8819773336095134,0.8819773336095134,1.022476362100051,nan,nan,nan,0.0,1.022476362100051,1.0000768880220405,1905,0,30,1905
iTransformer_FT_PREDONLY,target_shift_plus_delta,0.0,4.999999983980274,4.999999983980274,5.000000032039452,nan,nan,nan,0.0,5.000000032039452,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01_RESPONLY,cause_last_shift_plus_delta,5.000384329247662,4.277362717355643,0.7554373733640656,0.8998795233739324,0.8554067611694336,nan,1.0,5.0003843112742015,4.31078359937368,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01_RESPONLY,cause_shift_plus_delta,5.000384329247662,6.146963656417967e-06,5.000383880695333,5.000383824311935,1.044518640469505e-07,nan,0.5291338582677165,5.0003843112742015,1.8952397622872563e-05,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01_RESPONLY,cause_zero,0.8542916966235544,0.25346625270493073,0.7977892157286797,0.9417488763122099,0.10233059525489807,0.3307427638757795,0.6131233595800525,0.997401709167502,0.3093215312024522,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01_RESPONLY,cause_flip,1.7085833932471088,0.27132675190923095,1.6228052654917158,1.8988876296811366,0.060580894351005554,0.36714147489314963,0.6278215223097113,1.994803418335004,0.329644284298259,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01_RESPONLY,cause_flip_x5,5.125750091632833,0.27132747580060185,5.029469631725722,5.871578760970889,0.020193614065647125,0.3671407486418115,0.6278215223097113,5.984410238943553,0.3296446529519212,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01_RESPONLY,distractors_last_shift_plus_delta,0.0,5.928937328268537,5.928937328268537,6.000180293967956,nan,nan,nan,0.0,6.000180293967956,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01_RESPONLY,distractors_shift_plus_delta,0.0,1.6356754334267044e-05,1.6356754334267044e-05,3.364160454179917e-05,nan,nan,nan,0.0,3.364160454179917e-05,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01_RESPONLY,noncause_1to7_shift_plus_delta,0.0,1.0553645727828418e-05,1.0553645727828418e-05,2.7519104813000556e-05,nan,nan,nan,0.0,2.7519104813000556e-05,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01_RESPONLY,target_zero,0.0,0.7417915444361569,0.7417915444361569,0.9240341036571545,nan,nan,nan,0.0,0.9240341036571545,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01_RESPONLY,target_shift_plus_delta,0.0,5.000000881084933,5.000000881084933,5.000000948367692,nan,nan,nan,0.0,5.000000948367692,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01,cause_last_shift_plus_delta,5.000384329247662,4.149043149772904,0.8714095538682513,1.0023108372758422,0.8297447562217712,nan,1.0,5.0003843112742015,4.182631296923792,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01,cause_shift_plus_delta,5.000384329247662,6.990027161720857e-06,5.000383464182455,5.000383491127199,1.722226699030216e-07,nan,0.5364829396325459,5.0003843112742015,2.2488239992846392e-05,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01,cause_zero,0.8542916966235544,0.293343701700526,0.7731400076798567,0.925882679456369,0.13461482524871826,0.3721359177388075,0.631496062992126,0.997401709167502,0.36094451667583144,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01,cause_flip,1.7085833932471088,0.30849828494815373,1.5946734090489665,1.8776549427792346,0.07498214393854141,0.3955171111565063,0.6461942257217848,1.994803418335004,0.378274276565517,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01,cause_flip_x5,5.125750091632833,0.3084979860801396,4.999933029535248,5.845171334370756,0.02499401569366455,0.39551661487637585,0.6461942257217848,5.984410238943553,0.378274232065455,1.0000768880220405,1905,1905,30,1905
iTransformer_CRR_FT01,distractors_last_shift_plus_delta,0.0,0.6719118623908736,0.6719118623908736,0.8561482127959348,nan,nan,nan,0.0,0.8561482127959348,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01,distractors_shift_plus_delta,0.0,2.123175624005125e-05,2.123175624005125e-05,4.339824164271577e-05,nan,nan,nan,0.0,4.339824164271577e-05,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01,noncause_1to7_shift_plus_delta,0.0,1.2336652774823306e-05,1.2336652774823306e-05,3.0734805213347165e-05,nan,nan,nan,0.0,3.0734805213347165e-05,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01,target_zero,0.0,0.7446404925168656,0.7446404925168656,0.9051938188289955,nan,nan,nan,0.0,0.9051938188289955,1.0000768880220405,1905,0,30,1905
iTransformer_CRR_FT01,target_shift_plus_delta,0.0,5.000001113370961,5.000001113370961,5.000001076525475,nan,nan,nan,0.0,5.000001076525475,1.0000768880220405,1905,0,30,1905
